./input/Dataset_preproc/10_comm_p01_p_t1.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
38,136,0,282,574,-1,3117,2643,3024.219131939113,2.455079886284756e+56,56.39006562827495,2.455079886284756e+56
39,103,0,282,573,-1,3340,2848,3093.434322103858,2.455079886284756e+56,56.39006562827495,2.455079886284756e+56
40,56,0,282,572,-1,3188,2705,3163.4920513145626,2.455079886284756e+56,56.39006562827495,2.455079886284756e+56
41,158,0,282,571,-1,3101,2626,3233.5600814707577,2.455079886284756e+56,56.39006562827495,2.455079886284756e+56
42,272,0,282,570,-1,3779,3252,3302.397262200713,2.4550463952750423e+56,56.39005970379974,2.4550463952750423e+56
43,173,0,282,556,-1,4226,3627,3372.087465569377,2.4547607946687208e+56,56.39000917848879,2.4547607946687208e+56
44,241,0,282,555,-1,3823,3291,3442.9439975768328,2.453584799640175e+56,56.389801072457296,2.453584799640175e+56
45,172,0,282,555,-1,-1,-1,3443.010243937373,-1,-1,276255.31177853845
46,138,0,282,555,-1,3694,3171,3511.9419911913574,2.452403318684811e+56,56.38959189515929,2.452403318684811e+56
47,105,0,282,553,-1,3692,3169,3579.624237380922,2.452403318684811e+56,56.38959189515929,2.452403318684811e+56
./input/Dataset_preproc/10_comm_p03_p_t1.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,418,1150,-1,-1,-1,0.008241690695285797,-1,-1,-1
1,88,0,418,1150,-1,14604,12444,160.49707532674074,5.740370227393019e+90,90.75893990329148,5.740370227393019e+90
2,210,0,418,1148,-1,14602,12442,328.82411589473486,5.740370227393019e+90,90.75893990329148,5.740370227393019e+90
3,164,0,418,1146,-1,17000,14616,498.5640113353729,5.740370227393019e+90,90.75893990329148,5.740370227393019e+90
4,244,0,418,1144,-1,16015,13583,675.393846873194,5.740370227393019e+90,90.75893990329148,5.740370227393019e+90
5,104,0,418,1142,-1,15588,13242,853.0786800608039,5.740323604670351e+90,90.75893637598006,5.740323604670351e+90
